Comment	O

Clarithromycin	B-drug

?	O
Clarithromycin	B-drug
?	O
14OH-	O
clarithromycin	O

Clarithromycin	B-drug
exposure	O
was	O
significantly	O
decreased	O
by	O
nevirapine	B-drug
;	O

however	O
,	O
14-OH	O
metabolite	O
concentrations	O
were	O
increased	O
.	O
Because	O
clarithromycin	B-drug
active	O
metabolite	O
has	O
reduced	O
activity	O
against	O
Mycobacteriumavium	O
-	O
intracellulare	O
complex	O
,	O
overallactivity	O
against	O
this	O
pathogen	O
may	O
bealtered	O
.	O

Alternatives	O
to	O
clarithromycin	B-drug
,	O
such	O
as	O
azithromycin	B-drug
,	O
should	O
be	O
considered	O
.	O

Efavirenz	B-drug

?	O
Efavirenz	B-drug

Appropriate	O
doses	O
for	O
this	O
combination	O
are	O
not	O
established	O
.	O

Ethinyl	B-drug
estradiol	I-drug
and	O
Norethindrone	B-drug

?	O
Ethinyl	B-drug
estradiol	I-drug
 	O
span	O
class=	O
c272	O
?	O
Norethindrone	O

Oral	B-drug
contraceptives	I-drug
and	O
other	O
hormonalmethods	O
of	O
birth	B-drug
control	I-drug
should	O
not	O
be	O
usedas	O
the	O
sole	O
method	O
of	O
contraception	O
inwomen	O
taking	O
nevirapine	B-drug
,	O
since	O
nevirapinemay	O
lower	O
the	O
plasma	O
levels	O
of	O
thesemedications	O
.	O

An	O
alternative	O
or	O
additional	O
method	O
of	O
contraception	O
is	O
recommended	O
.	O

Fluconazole	B-drug

?	O
Nevirapine	B-drug

Because	O
of	O
the	O
risk	O
of	O
increased	O
exposure	O
tonevirapine	O
,	O
caution	O
should	O
be	O
used	O
inconcomitant	O
administration	O
,	O
and	O
patients	O
should	O
be	O
monitored	O
closely	O
for	O
nevirapine	B-drug
-	O
associated	O
adverse	O
events	O
.	O

Indinavir	B-drug

?	O
Indinavir	B-drug

Appropriate	O
doses	O
for	O
this	O
combination	O
arenot	O
established	O
,	O
but	O
an	O
increase	O
in	O
thedosage	O
of	O
indinavir	B-drug
may	O
be	O
required	O
.	O

Ketoconazole	B-drug

?	O
Ketoconazole	B-drug

Nevirapine	B-drug
and	O
ketoconazole	B-drug
should	O
not	O
beadministered	O
concomitantly	O
becausedecreases	O
in	O
ketoconazole	B-drug
plasmaconcentrations	O
may	O
reduce	O
the	O
efficacy	O
of	O
the	O
drug	B-drug
.	O

Lopinavir	B-drug
/	O
Ritonavir	B-drug

?	O
Lopinavir	B-drug

A	O
dose	O
increase	O
of	O
lopinavir	B-drug
/	O
ritonavir	B-drug
to	O
533/133	O
mg	O
twice	O
daily	O
with	O
food	O
isrecommended	O
in	O
combination	O
with	O
nevirapine	B-drug
.	O

Methadone	B-drug

?	O
Methadonea	O

Methadone	B-drug
levels	O
may	O
be	O
decreased;increased	O
dosages	O
may	O
be	O
required	O
toprevent	O
symptoms	O
of	O
opiate	B-drug
withdrawal	O
.	O
Methadone	O
maintained	O
patients	O
beginningnevirapine	O
therapy	O
should	O
be	O
monitored	O
forevidence	O
of	O
withdrawal	O
and	O
methadone	O
dose	O
should	O
be	O
adjusted	O
accordingly	O
.	O

Nelfinavir	B-drug

?	O
Nelfinavir	B-drug
M8	I-drug
Metabolite	O
 	O
span	O
class=	O
c272	O
?	O
NelfinavirCmin	O
?	O

The	O
appropriate	O
dose	O
for	O
nelfinavir	B-drug
incombination	O
with	O
nevirapine	B-drug
,	O
with	O
respectto	O
safety	O
and	O
efficacy	O
,	O
has	O
not	O
been	O
established	O
.	O

Rifabutin	B-drug

?	O
Rifabutin	O

Rifabutin	B-drug
and	O
its	O
metabolite	B-drug
concentrationswere	O
moderately	O
increased	O
.	O

Due	O
to	O
highintersubject	O
variability	O
,	O
however	O
,	O
somepatients	O
may	O
experience	O
large	O
increases	O
inrifabutin	O
exposure	O
and	O
may	O
be	O
at	O
higher	O
riskfor	O
rifabutin	O
toxicity	O
.	O

Therefore	O
,	O
caution	O
should	O
be	O
used	O
in	O
concomitant	O
administration	O
.	O

Rifampin	B-drug

?	O
Nevirapine	B-drug

Nevirapine	B-drug
and	O
rifampin	B-drug
should	O
not	O
beadministered	O
concomitantly	O
becausedecreases	O
in	O
nevirapine	B-drug
plasmaconcentrations	O
may	O
reduce	O
the	O
efficacy	O
ofthe	O
drug	B-drug
.	O

Physicians	O
needing	O
to	O
treatpatients	O
co	O
-	O
infected	O
with	O
tuberculosis	O
andusing	O
a	O
nevirapine	B-drug
containing	O
regimen	O
mayuse	O
rifabutin	O
instead	O
.	O

Saquinavir	B-drug

?	O
Saquinavir	O

Appropriate	O
doses	O
for	O
this	O
combination	O
arenot	O
established	O
,	O
but	O
an	O
increase	O
in	O
thedosage	O
of	O
saquinavir	B-drug
may	O
be	O
required	O
.	O

aBased	O
on	O
reports	O
of	O
narcotic	B-drug
withdrawal	O
syndrome	O
in	O
patients	O
treated	O
with	O
nevirapine	B-drug
and	O
methadone	B-drug
concurrently	O
,	O
and	O
evidence	O
of	O
decreased	O
plasma	O
concentrations	O
of	O
methadone	B-drug
.	O

Table	O
4	O
?	O
?	O
?	O
?	O
?	O
?	O
?	O
Potential	O
Drug	B-drug
Interactions	O
:	O
Use	O
With	O
Caution	O
,	O
Dose	O
Adjustment	O
of	O
Co	O
-	O
administered	O
Drug	O
May	O
Be	O
Needed	O
due	O
to	O
Possible	O
Decrease	O
in	O
Clinical	O
Effect	O

Examples	O
of	O
Drugs	B-drug
in	O
Which	O
Plasma	O
Concentrations	O
May	O
Be	O
Decreased	O
By	O
Co	O
-	O
administration	O
With	O
Nevirapine	B-drug

Drug	B-drug
Class	O
Examples	O
of	O
Drugs	B-drug

Antiarrhythmics	B-drug

Amiodarone	B-drug
,	O
disopyramide	B-drug
,	O
lidocaine	B-drug

Anticonvulsants	B-drug

Carbamazepine	B-drug
,	O
clonazepam	B-drug
,	O
ethosuximide	B-drug

Antifungals	B-drug

Itraconazole	B-drug

Calcium	B-drug
channel	I-drug
blockers	I-drug

Diltiazem	B-drug
,	O
nifedipine	B-drug
,	O
verapamil	B-drug

Cancer	O
chemotherapy	O

Cyclophosphamide	B-drug

Ergot	B-drug
alkaloids	I-drug

Ergotamine	B-drug

Immunosuppressants	B-drug

Cyclosporin	B-drug
,	O
tacrolimus	B-drug
,	O
sirolimus	B-drug

Motility	O
agents	O

Cisapride	B-drug

Opiate	B-drug
agonists	I-drug

Fentanyl	B-drug

Examples	O
of	O
Drugs	B-drug
in	O
Which	O
Plasma	O
Concentrations	O
May	O
Be	O
Increased	O
By	O
Co	O
-	O
administration	O
With	O
Nevirapine	B-drug

Antithrombotics	O

Warfarin	B-drug

Potential	O
effect	O
on	O
anticoagulation	O
.	O

Monitoring	O
of	O
anticoagulation	O
levels	O
is	O
recommended	O
.	O

Fat	O
redistribution	O
:	O
Redistribution	O
/	O
accumulation	O
of	O
body	O
fat	O
including	O
central	O
obesity	O
,	O
dorsocervical	O
fat	O
enlargement	O
(	O
buffalo	O
hump	O
)	O
,	O
peripheral	O
wasting	O
,	O
facial	O
wasting	O
,	O
breast	O
enlargement	O
,	O
and	O
cushingoid	O
appearance	O
have	O
been	O
observed	O
in	O
patients	O
receiving	O
antiretroviral	O
therapy	O
.	O

The	O
mechanism	O
and	O
long	O
-	O
term	O
consequences	O
of	O
these	O
events	O
are	O
currently	O
unknown	O
.	O

A	O
causal	O
relationship	O
has	O
not	O
been	O
established	O

.	O

?	O

No	O
formal	O
interaction	O
studies	O
have	O
been	O
performed	O
.	O

The	O
duration	O
of	O
the	O
period	O
following	O
treatment	O
with	O
AMEVIVE	O
?	O
before	O
one	O
should	O
consider	O
starting	O
other	O
immunosuppressive	O
therapy	O
has	O
not	O
been	O
evaluated	O
.	O

Carcinogenesis	O
,	O
Mutagenesis	O
,	O
and	O
Fertility	O

In	O
a	O
chronic	O
toxicity	O
study	O
,	O
cynomolgus	O
monkeys	O
were	O
dosed	O
weekly	O
for	O
52	O
weeks	O
with	O
intravenous	O
alefacept	B-drug
at	O
1	O
mg	O
/	O
kg	O
/	O
dose	O
or	O
20	O
mg	O
/	O
kg	O
/	O
dose	O
.	O

One	O
animal	O
in	O
the	O
high	O
dose	O
group	O
developed	O
a	O
B	O
-	O
cell	O
lymphoma	O
that	O
was	O
detected	O
after	O
28	O
weeks	O
of	O
dosing	O
.	O

Additional	O
animals	O
in	O
both	O
dose	O
groups	O
developed	O
B	O
-	O
cell	O
hyperplasia	O
of	O
the	O
spleen	O
and	O
lymph	O
nodes	O
.	O

All	O
animals	O
in	O
the	O
study	O
were	O
positive	O
for	O
an	O
endemic	O
primate	O
gammaherpes	O
virus	O
also	O
known	O
as	O
lymphocryptovirus	O
(	O
LCV	O
)	O
.	O

Latent	O
LCV	O
infection	O
is	O
generally	O
asymptomatic	O
,	O
but	O
can	O
lead	O
to	O
B	O
-	O
cell	O
lymphomas	O
when	O
animals	O
are	O
immune	O
suppressed	O
.	O

In	O
a	O
separate	O
study	O
,	O
baboons	O
given	O
3	O
doses	O
of	O
alefacept	B-drug
at	O
1	O
mg	O
/	O
kg	O
every	O
8	O
weeks	O
were	O
found	O
to	O
have	O
centroblast	O
proliferation	O
in	O
B	O
-	O
cell	O
dependent	O
areas	O
in	O
the	O
germinal	O
centers	O
of	O
the	O
spleen	O
following	O
a	O
116-day	O
washout	O
period	O
.	O

The	O
role	O
of	O
AMEVIVE	O
?	O
in	O
the	O
development	O
of	O
the	O
lymphoid	O
malignancy	O
and	O
the	O
hyperplasia	O
observed	O
in	O
non	O
-	O
human	O
primates	O
and	O
the	O
relevance	O
to	O
humans	O
is	O
unknown	O
.	O

Immunodeficiency	O
-	O
associated	O
lymphocyte	O
disorders	O
(	O
plasmacytic	O
hyperplasia	O
,	O
polymorphic	O
proliferation	O
,	O
and	O
B	O
-	O
cell	O
lymphomas	O
)	O
occur	O
in	O
patients	O
who	O
have	O
congenital	O
or	O
acquired	O
immunodeficiencies	O
including	O
those	O
resulting	O
from	O
immunosuppressive	O
therapy	O
.	O

No	O
carcinogenicity	O
or	O
fertility	O
studies	O
were	O
conducted	O
.	O

Mutagenicity	O
studies	O
were	O
conducted	O
in	O
vitro	O
and	O
in	O
vivo	O
;	O

no	O
evidence	O
of	O
mutagenicity	O
was	O
observed	O
.	O

Pregnancy	O
(	O
Category	O
B	O
)	O

Women	O
of	O
childbearing	O
potential	O
make	O
up	O
a	O
considerable	O
segment	O
of	O
the	O
patient	O
population	O
affected	O
by	O
psoriasis	O
.	O

Since	O
the	O
effect	O
of	O
AMEVIVE	O
?	O
on	O
pregnancy	O
and	O
fetal	O
development	O
,	O
including	O
immune	O
system	O
development	O
,	O
is	O
not	O
known	O
,	O
health	O
care	O
providers	O
are	O
encouraged	O
to	O
enroll	O
patients	O
currently	O
taking	O
AMEVIVE	O
?	O
who	O
become	O
pregnant	O
into	O
the	O
Biogen	O
Pregnancy	O
Registry	O
by	O
calling	O
1	O
-	O
866-AMEVIVE	O
(	O
1	O
-	O
866	O
-	O
263	O
-	O
8483	O
)	O
.	O

Reproductive	O
toxicology	O
studies	O
have	O
been	O
performed	O
in	O
cynomolgus	O
monkeys	O
at	O
doses	O
up	O
to	O
5	O
mg	O
/	O
kg	O
/	O
week	O
(	O
about	O
62	O
times	O
the	O
human	O
dose	O
based	O
on	O
body	O
weight	O
)	O
and	O
have	O
revealed	O
no	O
evidence	O
of	O
impaired	O
fertility	O
or	O
harm	O
to	O
the	O
fetus	O
due	O
to	O
AMEVIVE	O
?	O
.	O

No	O
abortifacient	B-drug
or	O
teratogenic	O
effects	O
were	O
observed	O
in	O
cynomolgus	O
monkeys	O
following	O
intravenous	O
bolus	O
injections	O
of	O
AMEVIVE	O
?	O
administered	O
weekly	O
during	O
the	O
period	O
of	O
organogenesis	O
to	O
gestation	O
.	O

AMEVIVE	O
?	O
underwent	O
trans	O
-	O
placental	O
passage	O
and	O
produced	O
in	O
utero	O
exposure	O
in	O
the	O
developing	O
monkeys	O
.	O

In	O
utero	O
,	O
serum	O
levels	O
of	O
exposure	O
in	O
these	O
monkeys	O
were	O
23	O
%	O
of	O
maternal	O
serum	O
levels	O
.	O

No	O
evidence	O
of	O
fetal	O
toxicity	O
including	O
adverse	O
effects	O
on	O
immune	O
system	O
development	O
was	O
observed	O
in	O
any	O
of	O
these	O
animals	O
.	O

Animal	O
reproduction	O
studies	O
,	O
however	O
,	O
are	O
not	O
always	O
predictive	O
of	O
human	O
response	O
and	O
there	O
are	O
no	O
adequate	O
and	O
well	O
-	O
controlled	O
studies	O
in	O
pregnant	O
women	O
.	O

Because	O
the	O
risk	O
to	O
the	O
development	O
of	O
the	O
fetal	O
immune	O
system	O
and	O
postnatal	O
immune	O
function	O
in	O
humans	O
is	O
unknown	O
,	O
AMEVIVE	O
?	O
should	O
be	O
used	O
during	O
pregnancy	O
only	O
if	O
clearly	O
needed	O
.	O

If	O
pregnancy	O
occurs	O
while	O
taking	O
AMEVIVE	O
?	O
,	O
continued	O
use	O
of	O
the	O
drug	B-drug
should	O
be	O
assessed	O
.	O

Nursing	O
Mothers	O

It	O
is	O
not	O
known	O
whether	O
AMEVIVE	O
?	O
is	O
excreted	O
in	O
human	O
milk	O
.	O

Because	O
many	O
drugs	B-drug
are	O
excreted	O
in	O
human	O
milk	O
,	O
and	O
because	O
there	O
exists	O
the	O
potential	O
for	O
serious	O
adverse	O
reactions	O
in	O
nursing	O
infants	O
from	O
AMEVIVE	O
?	O
,	O
a	O
decision	O
should	O
be	O
made	O
whether	O
to	O
discontinue	O
nursing	O
while	O
taking	O
the	O
drug	B-drug
or	O
to	O
discontinue	O
the	O
use	O
of	O
the	O
drug	B-drug
,	O
taking	O
into	O
account	O
the	O
importance	O
of	O
the	O
drug	B-drug
to	O
the	O
mother	O
.	O

Geriatric	O
Use	O

Of	O
the	O
1357	O
patients	O
who	O
received	O
AMEVIVE	O
?	O
in	O
clinical	O
trials	O
,	O
a	O
total	O
of	O
100	O
patients	O
were	O
?	O

65	O
years	O
of	O
age	O
and	O
13	O
patients	O
were	O
?	O

75	O
years	O
of	O
age	O
.	O

No	O
differences	O
in	O
safety	O
or	O
efficacy	O
were	O
observed	O
between	O
older	O
and	O
younger	O
patients	O
,	O
but	O
there	O
were	O
not	O
sufficient	O
data	O
to	O
exclude	O
important	O
differences	O
.	O

Because	O
the	O
incidence	O
of	O
infections	O
and	O
certain	O
malignancies	O
is	O
higher	O
in	O
the	O
elderly	O
population	O
,	O
in	O
general	O
,	O
caution	O
should	O
be	O
used	O
in	O
treating	O
the	O
elderly	O
.	O

Pediatric	B-drug
Use	O

The	O
safety	O
and	O
efficacy	O
of	O
AMEVIVE	O
?	O
in	O
pediatric	B-drug
patients	O
have	O
not	O
been	O
studied	O
.	O

AMEVIVE	O
?	O
is	O
not	O
indicated	O
for	O
pediatric	B-drug
patients	O
.	O

No	O
drug	O
interaction	O
studies	O
have	O
been	O
performed	O
.	O

Tagamet	B-drug
,	O
apparently	O
through	O
an	O
effect	O
on	O
certain	O
microsomal	B-drug
enzyme	I-drug
systems	O
,	O
has	O
been	O
reported	O
to	O
reduce	O
the	O
hepatic	O
metabolism	O
of	O
warfarin	O
-	O
type	O
anticoagulants	B-drug
,	O
phenytoin	B-drug
,	O
propranolol	B-drug
,	O
nifedipine	B-drug
,	O
chlordiazepoxide	B-drug
,	O
diazepam	B-drug
,	O
certain	O
tricyclic	B-drug
antidepressants	I-drug
,	O
lidocaine	B-drug
,	O
theophylline	B-drug
and	O
metronidazole	B-drug
,	O
thereby	O
delaying	O
elimination	O
and	O
increasing	O
blood	O
levels	O
of	O
these	O
drugs	B-drug
.	O

Clinically	O
significant	O
effects	O
have	O
been	O
reported	O
with	O
the	O
warfarin	O
anticoagulants	B-drug
;	O

therefore	O
,	O
close	O
monitoring	O
of	O
prothrombin	O
time	O
is	O
recommended	O
,	O
and	O
adjustment	O
of	O
the	O
anticoagulant	B-drug
dose	O
may	O
be	O
necessary	O
when	O
Tagamet	B-drug
is	O
administered	O
concomitantly	O
.	O

Interaction	O
with	O
phenytoin	B-drug
,	O
lidocaine	B-drug
and	O
theophylline	B-drug
has	O
also	O
been	O
reported	O
to	O
produce	O
adverse	O
clinical	O
effects	O
.	O

However	O
,	O
a	O
crossover	O
study	O
in	O
healthy	O
subjects	O
receiving	O
either	O
Tagamet	B-drug
300	I-drug
mg	O
q.i.d	O
.	O
or	O
800	O
mg	O
h.s	O
.	O
concomitantly	O
with	O
a	O
300	O
mg	O
b.i.d	O
.	O
dosage	O
of	O
theophylline	B-drug
(	O
Theo	O
-	O
Dur	O
?	O
,	O
Key	O
Pharmaceuticals	O
,	O
Inc.	O
)	O
demonstrated	O
less	O
alteration	O
in	O
steady	O
-	O
state	O
theophylline	B-drug
peak	O
serum	O
levels	O
with	O
the	O
800	O
mg	O
h.s	O
.	O
regimen	O
,	O
particularly	O
in	O
subjects	O
aged	O
54	O
years	O
and	O
older	O
.	O

Data	O
beyond	O
10	O
days	O
are	O
not	O
available	O
.	O

(	O
Note	O
:	O
All	O
patients	O
receiving	O
theophylline	B-drug
should	O
be	O
monitored	O
appropriately	O
,	O
regardless	O
of	O
concomitant	O
drug	O
therapy	O
.	O
)	O

Dosage	O
of	O
the	O
drugs	B-drug
mentioned	O
above	O
and	O
other	O
similarly	O
metabolized	O
drugs	B-drug
,	O
particularly	O
those	O
of	O
low	O
therapeutic	O
ratio	O
or	O
in	O
patients	O
with	O
renal	O
and/or	O
hepatic	O
impairment	O
,	O
may	O
require	O
adjustment	O
when	O
starting	O
or	O
stopping	O
concomitantly	O
administered	O
Tagamet	B-drug
to	O
maintain	O
optimum	O
therapeutic	O
blood	O
levels	O
.	O

Alteration	O
of	O
pH	O
may	O
affect	O
absorption	O
of	O
certain	O
drugs	B-drug
(	O
e.g.	O
,	O
ketoconazole	B-drug
)	O
.	O

If	O
these	O
products	O
are	O
needed	O
,	O
they	O
should	O
be	O
given	O
at	O
least	O
2	O
hours	O
before	O
cimetidine	B-drug
administration	O
.	O

Additional	O
clinical	O
experience	O
may	O
reveal	O
other	O
drugs	B-drug
affected	O
by	O
the	O
concomitant	O
administration	O
of	O
Tagamet	B-drug
.	O

Theophylline	B-drug
:	O
In	O
three	O
pharmacokinetic	O
studies	O
including	O
46	O
normal	O
,	O
healthy	O
subjects	O
,	O
theophylline	B-drug
clearance	O
and	O
concentration	O
were	O
not	O
significantly	O
altered	O
by	O
the	O
addition	O
of	O
lomefloxacin	B-drug
.	O

In	O
clinical	O
studies	O
where	O
patients	O
were	O
on	O
chronic	O
theophylline	B-drug
therapy	O
,	O
lomefloxacin	B-drug
had	O
no	O
measurable	O
effect	O
on	O
the	O
mean	O
distribution	O
of	O
theophylline	B-drug
concentrations	O
or	O
the	O
mean	O
estimates	O
of	O
theophylline	B-drug
clearance	O
.	O

Though	O
individual	O
theophylline	O
levels	O
fluctuated	O
,	O
there	O
were	O
no	O
clinically	O
significant	O
symptoms	O
of	O
drug	O
inter	O
-	O
action	O
.	O

Antacids	B-drug
and	O
sucralfate	B-drug
:	O
Sucralfate	B-drug
and	O
antacids	B-drug
containing	O
magnesium	B-drug
or	O
aluminum	O
,	O
as	O
well	O
as	O
formulations	O
containing	O
divalent	O
and	O
trivalent	O
cations	B-drug
such	O
as	O
Videx	O
?	O
(	O
didanosine	B-drug
)	O
,	O
chewable	O
/	O
buffered	O
tablets	O
or	O
the	O
pediatric	B-drug
powder	O
for	O
oral	O
solution	O
can	O
form	O
chelation	O
complexes	O
with	O
lomefloxacin	B-drug
and	O
interfere	O
with	O
its	O
bioavailability	O
.	O

Sucralfate	B-drug
administered	O
2	O
hours	O
before	O
lomefloxacin	B-drug
resulted	O
in	O
a	O
slower	O
absorption	O
(	O
mean	O
C	O
max	B-drug
decreased	O
by	O
30	O
%	O
and	O
mean	O
T	O
max	B-drug
increased	O
by	O
1	O
hour	O
)	O
and	O
a	O
lesser	O
extent	O
of	O
absorption	O
(	O
mean	O
AUC	O
decreased	O
by	O
approximately	O
25	O
%	O
)	O
.	O

Magnesium-	O
and	O
aluminum	B-drug
-	I-drug
containing	I-drug
antacids	I-drug
,	O
administered	O
concomitantly	O
with	O
lomefloxacin	B-drug
,	O
significantly	O
decreased	O
the	O
bioavailability	O
(	O
48	O
%	O
)	O
of	O
lomefloxacin	B-drug
.	O

Separating	O
the	O
doses	O
of	O
antacid	B-drug
and	O
lomefloxacin	B-drug
minimizes	O
this	O
decrease	O
in	O
bioavailability	O
;	O

therefore	O
,	O
administration	O
of	O
these	O
agents	O
should	O
precede	O
lomefloxacin	B-drug
dosing	O
by	O
4	O
hours	O
or	O
follow	O
lomefloxacin	B-drug
dosing	O
by	O
at	O
least	O
2	O
hours	O
.	O

Caffeine	B-drug
:	O
Two	O
hundred	O
mg	O
of	O
caffeine	B-drug
(	O
equivalent	O
to	O
1	O
to	O
3	O
cups	O
of	O
American	O
coffee	O
)	O
was	O
administered	O
to	O
16	O
normal	O
,	O
healthy	O
volunteers	O
who	O
had	O
achieved	O
steady	O
-	O
state	O
blood	O
concentrations	O
of	O
lomefloxacin	B-drug
after	O
being	O
dosed	O
at	O
400	O
mg	O
qd	O
.	O

This	O
did	O
not	O
result	O
in	O
any	O
statistically	O
or	O
clinically	O
relevant	O
changes	O
in	O
the	O
pharmacokinetic	O
parameters	O
of	O
either	O
caffeine	B-drug
or	O
its	O
major	O
metabolite	B-drug
,	O
paraxanthine	O
.	O

No	O
data	O
are	O
available	O
on	O
potential	O
interactions	O
in	O
individuals	O
who	O
consume	O
greater	O
than	O
200	O
mg	O
of	O
caffeine	B-drug
per	O
day	O
or	O
in	O
those	O
,	O
such	O
as	O
the	O
geriatric	O
population	O
,	O
who	O
are	O
generally	O
believed	O
to	O
be	O
more	O
susceptible	O
to	O
the	O
development	O
of	O
drug	O
-	O
induced	O
CNS	O
-	O
related	O
adverse	O
effects	O
.	O

Other	O
quinolones	B-drug
have	O
demonstrated	O
moderate	O
to	O
marked	O
interference	O
with	O
the	O
metabolism	O
of	O
caffeine	B-drug
,	O
resulting	O
in	O
a	O
reduced	O
clearance	O
,	O
a	O
prolongation	O
of	O
plasma	O
half	O
-	O
life	O
,	O
and	O
an	O
increase	O
in	O
symptoms	O
that	O
accompany	O
high	O
levels	O
of	O
caffeine	B-drug
.	O

Cimetidine	B-drug
:	O
Cimetidine	B-drug
has	O
been	O
demonstrated	O
to	O
interfere	O
with	O
the	O
elimination	O
of	O
other	O
quinolones	B-drug
.	O

This	O
interference	O
has	O
resulted	O
in	O
significant	O
increases	O
in	O
half	O
-	O
life	O
and	O
AUC	O
.	O

The	O
interaction	O
between	O
lomefloxacin	B-drug
and	O
cimetidine	B-drug
has	O
not	O
been	O
studied	O
.	O

Cyclosporine	B-drug
:	O
Elevated	O
serum	O
levels	O
of	O
cyclosporine	B-drug
have	O
been	O
reported	O
with	O
concomitant	O
use	O
of	O
cyclosporine	B-drug
with	O
other	O
members	O
of	O
the	O
quinolone	B-drug
class	I-drug
.	I-drug

Interaction	O
between	O
lomefloxacin	B-drug
and	O
cyclosporine	B-drug
has	O
not	O
been	O
studied	O
.	O

Omeprazole	B-drug
:	O
No	O
clinically	O
significant	O
changes	O
in	O
lomefloxacin	B-drug
pharmacokinetics	O
(	O
AUC	O
,	O
C	O
max	B-drug
,	O
or	O
T	O
max	B-drug
)	O
were	O
observed	O
when	O
a	O
single	O
dose	O
of	O
lomefloxacin	B-drug
400	I-drug
mg	I-drug
was	O
given	O
after	O
multiple	O
doses	O
of	O
omeprazole	B-drug
(	O
20	O
mg	O
qd	O
)	O
in	O
13	O
healthy	O
volunteers	O
.	O

Changes	O
in	O
omeprazole	B-drug
pharmacokinetics	O
were	O
not	O
studied	O
.	O

Phenytoin	B-drug
:	O
No	O
significant	O
differences	O
were	O
observed	O
in	O
mean	O
phenytoin	B-drug
AUC	O
,	O
C	O
max	B-drug
,	O
C	O
min	O
or	O
T	O
max	B-drug
(	O
although	O
C	O
max	B-drug
increased	O
by	O
11	O
%	O
)	O
when	O
extended	B-drug
phenytoin	I-drug
sodium	O
capsules	O
(	O
100	O
mg	O
tid	O
)	O
were	O
coadministered	O
with	O
lomefloxacin	B-drug
(	O
400	O
mg	O
qd	O
)	O
for	O
five	O
days	O
in	O
15	O
healthy	O
males	O
.	O

Lomefloxacin	B-drug
is	O
unlikely	O
to	O
have	O
a	O
significant	O
effect	O
on	O
phenytoin	B-drug
metabolism	O
.	O

Probenecid	B-drug
:	O
Probenecid	B-drug
slows	O
the	O
renal	O
elimination	O
of	O
lome	O
-	O
floxacin	O
.	O

An	O
increase	O
of	O
63	O
%	O
in	O
the	O
mean	O
AUC	O
and	O
increases	O
of	O
50	O
%	O
and	O
4	O
%	O
,	O
respectively	O
,	O
in	O
the	O
mean	O
T	O
max	B-drug
and	O
mean	O
C	O
max	B-drug
were	O
noted	O
in	O
1	O
study	O
of	O
6	O
individuals	O
.	O

Terfenadine	B-drug
:	O
No	O
clinically	O
significant	O
changes	O
occurred	O
in	O
heart	O
rate	O
or	O
corrected	O
QT	O
intervals	O
,	O
or	O
in	O
terfenadine	B-drug
metabolite	O
or	O
lomefloxacin	B-drug
pharmacokinetics	O
,	O
during	O
concurrent	O
administration	O
of	O
lomefloxacin	B-drug
and	O
terfenadine	B-drug
at	O
steady	O
-	O
state	O
in	O
28	O
healthy	O
males	O
.	O

Warfarin	B-drug
:	O
Quinolones	B-drug
may	O
enhance	O
the	O
effects	O
of	O
the	O
oral	B-drug
anticoagulant	I-drug
,	I-drug
warfarin	B-drug
,	O
or	O
its	O
derivatives	B-drug
.	O

When	O
these	O
products	O
are	O
administered	O
concomitantly	O
,	O
prothrombin	B-drug
or	O
other	O
suitable	O
coagulation	O
tests	O
should	O
be	O
monitored	O
closely	O
.	O

However	O
,	O
no	O
clinically	O
or	O
statistically	O
significant	O
differences	O
in	O
prothrombin	O
time	O
ratio	O
or	O
warfarin	O
enantiomer	B-drug
pharmacokinetics	O
were	O
observed	O
in	O
a	O
small	O
study	O
of	O
7	O
healthy	O
males	O
who	O
received	O
both	O
warfarin	B-drug
and	O
lomefloxacin	B-drug
under	O
steady	O
-	O
state	O
conditions	O
.	O

No	O
dose	O
adjustment	O
is	O
necessary	O
when	O
Simulect	O
?	O
is	O
added	O
to	O
triple	O
-	O
immunosuppression	O
regimens	O
including	O
cyclosporine	B-drug
,	O
corticosteroids	B-drug
,	O
and	O
either	O
azathioprine	B-drug
or	O
mycophenolate	B-drug
mofetil	I-drug
.	O

Three	O
clinical	O
trials	O
have	O
investigated	O
Simulect	O
?	O
use	O
in	O
combination	O
with	O
triple	O
-	O
therapy	O
regimens	O
.	O

Pharmacokinetics	O
were	O
assessed	O
in	O
two	O
of	O
these	O
trials	O
.	O

Total	O
body	O
clearance	O
of	O
Simulect	O
?	O
was	O
reduced	O
by	O
an	O
average	O
22	O
%	O
and	O
51	O
%	O
when	O
azathioprine	B-drug
and	O
mycophenolate	B-drug
mofetil	I-drug
,	O
respectively	O
,	O
were	O
added	O
to	O
a	O
regimen	O
consisting	O
of	O
cyclosporine	B-drug
,	O
USP	O
(	O
MODIFIED	O
)	O
and	O
corticosteroids	B-drug
.	O

Nonetheless	O
,	O
the	O
range	O
of	O
individual	O
Simulect	O
?	O
clearance	O
values	O
in	O
the	O
presence	O
of	O
azathioprine	B-drug
(	O
12	O
-	O
57	O
mL	O
/	O
h	O
)	O
or	O
mycophenolate	B-drug
mofetil	I-drug
(	O
7	O
-	O
54	O
mL	O
/	O
h	O
)	O
